date,total_casos,total_mortes,total_recuperados,casos_diarios,mortes_diarias,recuperados_diarios,crescimento_casos_pct,crescimento_mortes_pct,crescimento_recuperacoes_pct,casos_7d_ma,mortes_7d_ma,recuperados_7d_ma,casos_14d_change_avg,mortes_14d_change_avg,recuperados_14d_change_avg,tendencia_casos_14d,tendencia_mortes_14d,tendencia_recuperados_14d
2021-06-30,18570296,518488,16299258,47143.0,2064.0,21473.0,0.2545085061922233,0.39967158768763655,0.1319159824263559,55641.142857142855,1571.4285714285713,41569.57142857143,-1175.3673469387754,-32.4795918367347,-1270.081632653061,descendo,descendo,descendo
2021-07-01,18631426,520420,16477253,61130.0,1932.0,177995.0,0.32918161347562797,0.3726219314622518,1.0920435764621923,53427.71428571428,1556.2857142857142,62717.57142857143,-1182.9387755102046,-31.61224489795919,-106.27551020408178,descendo,descendo,descendo
2021-07-02,18694998,522296,16509821,63572.0,1876.0,32568.0,0.34120845071118017,0.360478075400638,0.19765430560543068,51786.42857142857,1537.4285714285713,58872.857142857145,-1393.3571428571424,-36.010204081632665,-149.18367346938768,descendo,descendo,descendo
2021-07-03,18748731,523932,16524100,53733.0,1636.0,14279.0,0.2874191267632123,0.31323234334553585,0.0864879152838786,50796.142857142855,1554.4285714285713,53927.42857142857,-1506.5510204081636,-37.1530612244898,-988.2755102040812,descendo,descendo,descendo
2021-07-04,18774193,524703,16582483,25462.0,771.0,58383.0,0.13580652471892632,0.14715650122534985,0.35332030186212865,49865.0,1561.5714285714287,60236.71428571428,-1650.642857142857,-35.734693877551,779.2142857142857,descendo,descendo,subindo
2021-07-05,18802128,525492,16675561,27935.0,789.0,93078.0,0.1487946778857552,0.15037078118478453,0.56130315345416,49275.857142857145,1572.2857142857142,62168.71428571428,-1720.459183673469,-34.57142857142857,375.65306122448965,descendo,descendo,subindo
2021-07-06,18863811,527251,16740136,61683.0,1759.0,64575.0,0.328063929784969,0.3347339255402556,0.3872433437171919,48665.42857142857,1546.7142857142858,66050.14285714286,-2142.7040816326526,-30.45918367346938,1226.6326530612241,descendo,descendo,subindo
2021-07-07,18917978,528836,16763522,54167.0,1585.0,23386.0,0.2871477030807826,0.30061583572150646,0.13970017925780293,49668.857142857145,1478.2857142857142,66323.42857142857,-1977.8469387755104,-30.887755102040824,260.7040816326527,descendo,descendo,subindo
2021-07-08,18972125,530563,16796161,54147.0,1727.0,32639.0,0.28621980636619837,0.32656627007238537,0.19470252134366514,48671.28571428572,1449.0,45558.28571428572,-2050.448979591837,-30.163265306122444,-599.0612244897956,descendo,descendo,descendo
2021-07-09,19030577,532035,16823301,58452.0,1472.0,27140.0,0.30809411175606316,0.27744113328671616,0.16158454303932906,47939.857142857145,1391.2857142857142,44782.857142857145,-1894.7040816326532,-29.51020408163265,-990.2244897959182,descendo,descendo,descendo
2021-07-10,19074698,533193,16983333,44121.0,1158.0,160032.0,0.23184268138585606,0.217654853534072,0.9512520759154224,46566.71428571428,1323.0,65604.71428571429,-1816.5714285714291,-27.36734693877551,592.7346938775512,descendo,descendo,subindo
