date,total_vacinacoes,vac_diarias,crescimento_vac_pct,vac_7d_ma,vac_14d_change_avg,tendencia_vac_14d
2024-12-28,486436436,0.0,0.0,0.0,0.0,estavel
2024-12-29,486436436,0.0,0.0,0.0,0.0,estavel
2024-12-30,486436436,0.0,0.0,0.0,0.0,estavel
2024-12-31,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-01,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-02,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-03,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-04,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-05,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-06,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-07,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-08,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-09,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-10,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-11,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-12,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-13,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-14,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-15,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-16,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-17,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-18,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-19,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-20,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-21,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-22,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-23,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-24,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-25,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-26,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-27,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-28,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-29,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-30,486436436,0.0,0.0,0.0,0.0,estavel
2025-01-31,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-01,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-02,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-03,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-04,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-05,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-06,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-07,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-08,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-09,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-10,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-11,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-12,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-13,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-14,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-15,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-16,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-17,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-18,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-19,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-20,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-21,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-22,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-23,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-24,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-25,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-26,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-27,486436436,0.0,0.0,0.0,0.0,estavel
2025-02-28,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-01,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-02,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-03,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-04,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-05,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-06,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-07,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-08,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-09,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-10,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-11,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-12,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-13,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-14,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-15,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-16,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-17,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-18,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-19,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-20,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-21,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-22,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-23,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-24,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-25,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-26,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-27,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-28,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-29,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-30,486436436,0.0,0.0,0.0,0.0,estavel
2025-03-31,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-01,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-02,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-03,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-04,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-05,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-06,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-07,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-08,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-09,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-10,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-11,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-12,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-13,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-14,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-15,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-16,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-17,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-18,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-19,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-20,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-21,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-22,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-23,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-24,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-25,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-26,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-27,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-28,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-29,486436436,0.0,0.0,0.0,0.0,estavel
2025-04-30,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-01,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-02,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-03,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-04,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-05,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-06,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-07,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-08,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-09,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-10,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-11,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-12,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-13,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-14,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-15,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-16,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-17,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-18,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-19,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-20,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-21,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-22,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-23,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-24,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-25,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-26,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-27,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-28,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-29,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-30,486436436,0.0,0.0,0.0,0.0,estavel
2025-05-31,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-01,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-02,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-03,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-04,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-05,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-06,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-07,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-08,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-09,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-10,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-11,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-12,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-13,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-14,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-15,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-16,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-17,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-18,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-19,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-20,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-21,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-22,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-23,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-24,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-25,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-26,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-27,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-28,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-29,486436436,0.0,0.0,0.0,0.0,estavel
2025-06-30,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-01,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-02,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-03,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-04,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-05,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-06,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-07,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-08,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-09,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-10,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-11,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-12,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-13,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-14,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-15,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-16,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-17,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-18,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-19,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-20,486436436,0.0,0.0,0.0,0.0,estavel
2025-07-21,486436436,0.0,0.0,0.0,0.0,estavel
