date,total_casos,total_mortes,total_recuperados,casos_diarios,mortes_diarias,recuperados_diarios,crescimento_casos_pct,crescimento_mortes_pct,crescimento_recuperacoes_pct,casos_7d_ma,mortes_7d_ma,recuperados_7d_ma,casos_14d_change_avg,mortes_14d_change_avg,recuperados_14d_change_avg,tendencia_casos_14d,tendencia_mortes_14d,tendencia_recuperados_14d,letalidade_pct,recuperacao_pct,casos_por_100k,mortes_por_1M
2021-08-14,265464,5437,0,9716.0,349.0,0.0,3.7990521920015015,6.859276729559749,não informado,8544.0,312.42857142857144,0.0,47.56122448979594,12.76530612244898,-215.82653061224488,subindo,subindo,descendo,2.048111985052587,0.0,268.2713496831811,54.944976653235685
2021-08-15,275044,5774,0,9580.0,337.0,0.0,3.608775577856131,6.198271105389002,não informado,8497.714285714286,339.57142857142856,0.0,32.14285714285721,14.70408163265306,-243.01020408163268,subindo,subindo,descendo,2.0993004755602738,0.0,277.9526606329328,58.35061526499592
2021-08-16,283696,6141,0,8652.0,367.0,0.0,3.145678509620279,6.3560789747142366,não informado,8400.285714285714,340.57142857142856,0.0,77.97959183673467,16.346938775510203,-222.58163265306123,subindo,subindo,descendo,2.1646410241949128,0.0,286.69615774538073,62.059426453470735
2021-08-17,293301,6472,0,9605.0,331.0,0.0,3.385666347075743,5.3900016283992835,não informado,8623.42857142857,332.42857142857144,0.0,30.857142857142794,7.959183673469389,-284.5408163265306,subindo,subindo,descendo,2.2066068646203045,0.0,296.40273307652524,65.40443054988806
2021-08-18,302101,6770,0,8800.0,298.0,0.0,3.0003307182723553,4.604449938195303,não informado,8651.142857142857,326.14285714285717,0.0,24.918367346938794,5.979591836734697,-274.234693877551,subindo,subindo,descendo,2.2409723900285003,0.0,305.2957953268191,68.41594481191936
2021-08-19,312611,7150,0,10510.0,380.0,0.0,3.4789689540915125,5.612998522895126,não informado,9434.714285714286,333.85714285714283,0.0,105.93877551020412,6.520408163265303,-230.12244897959184,subindo,subindo,descendo,2.2871875909676884,0.0,315.91694126438585,72.25613078363715
2021-08-20,323268,7540,0,10657.0,390.0,0.0,3.4090291128591126,5.454545454545454,não informado,9645.714285714286,350.2857142857143,0.0,155.7244897959184,6.091836734693877,-192.32653061224488,subindo,subindo,descendo,2.3324300580323447,0.0,326.6866417645428,76.19737428092644
2021-08-21,336707,7540,0,13439.0,0.0,0.0,4.157231770543326,0.0,não informado,10177.57142857143,300.42857142857144,0.0,159.66326530612247,1.6224489795918373,-159.16326530612244,subindo,subindo,descendo,2.2393356835468223,0.0,340.26776262609945,76.19737428092644
2021-08-22,348059,8277,0,11352.0,737.0,0.0,3.3714772784646594,9.774535809018568,não informado,10430.714285714286,357.57142857142856,0.0,152.67346938775518,4.204081632653059,-114.03061224489795,subindo,subindo,descendo,2.3780451015488753,0.0,351.7398129289785,83.6453139155475
2021-08-23,358456,8666,0,10397.0,389.0,0.0,2.987137238226852,4.699770448230035,não informado,10680.0,360.7142857142857,0.0,75.23469387755098,0.7551020408163254,-114.03061224489795,subindo,subindo,descendo,2.4175910014060302,0.0,362.24676386264946,87.57645166027964
2021-08-24,369267,9014,0,10811.0,348.0,0.0,3.015990805008146,4.01569351488576,não informado,10852.285714285714,363.14285714285717,0.0,178.46938775510196,4.775510204081635,-35.724489795918366,subindo,subindo,descendo,2.4410521384255834,0.0,373.1720929521865,91.09325355016857
2021-08-25,381363,9349,0,12096.0,335.0,0.0,3.2756785740399224,3.716441091635234,não informado,11323.142857142857,368.42857142857144,0.0,198.72448979591834,4.275510204081635,0.0,subindo,subindo,estavel,2.4514701216426347,0.0,385.39601124531765,94.47868065681449
2021-08-26,392938,9667,0,11575.0,318.0,0.0,3.0351659704795693,3.401433308375227,não informado,11475.285714285714,359.57142857142856,0.0,232.90816326530603,4.3265306122448965,0.0,subindo,subindo,estavel,2.4601845583781667,0.0,397.09341983022114,97.69230996998884
2021-08-27,410366,10053,0,17428.0,386.0,0.0,4.43530531534237,3.992965759801386,não informado,12442.57142857143,359.0,0.0,252.35714285714286,4.5,0.0,subindo,subindo,estavel,2.4497643566962175,0.0,414.7057253868257,101.59313045704954
2021-08-28,422469,10405,0,12103.0,352.0,0.0,2.949318413318842,3.5014423555157665,não informado,12251.714285714286,409.2857142857143,0.0,264.8367346938776,6.918367346938774,0.0,subindo,subindo,estavel,2.462902603504636,0.0,426.9367177067469,105.15035535716706
2021-08-29,435265,10749,0,12796.0,344.0,0.0,3.028861289230689,3.3061028351753965,não informado,12458.0,353.14285714285717,0.0,282.87755102040813,0.9693877551020437,0.0,subindo,subindo,estavel,2.4695300564024216,0.0,439.86803867887863,108.62673423682736
2021-08-30,449489,11064,0,14224.0,315.0,0.0,3.2678942713059858,2.9305051632710017,não informado,13004.714285714286,342.57142857142856,0.0,328.8877551020409,0.14285714285714285,0.0,subindo,subindo,estavel,2.4614617932808147,0.0,454.2424611161716,111.81004629233026
