date,total_casos,total_mortes,total_recuperados,casos_diarios,mortes_diarias,casos_recuperados,crescimento_casos,crescimento_mortes,crescimento_recuperacoes,casos_7d,mortes_7d,recuperacao_7d
2020-07-28,16754567,708664,9756921,263887.0,6938.0,170458.0,1.6002190328112607,0.9887049931169716,1.7781114890862249,256876.0,6175.0,184173.7142857143
2020-07-29,17024801,715292,9959507,270234.0,6628.0,202586.0,1.6128975460840018,0.9352810358646694,2.0763312524514648,256144.2857142857,6062.142857142857,187438.57142857142
2020-07-30,17306582,722069,10173026,281781.0,6777.0,213519.0,1.6551206677834294,0.9474452391470896,2.1438711775592907,256451.42857142858,6082.142857142857,192765.57142857142
2020-07-31,17594044,728679,10372632,287462.0,6610.0,199606.0,1.660998110429893,0.9154249801611758,1.9621103887869744,257016.57142857142,6103.285714285715,188666.42857142858
2020-08-01,17840315,734665,10553543,246271.0,5986.0,180911.0,1.399740730442643,0.821486553063832,1.7441185612292038,256547.14285714287,6092.0,183109.14285714287
2020-08-02,18070926,739352,10692267,230611.0,4687.0,138724.0,1.2926397319778267,0.6379778538517555,1.3144779909457895,259233.14285714287,6131.714285714285,182455.2857142857
2020-08-03,18276983,744209,10914712,206057.0,4857.0,222445.0,1.1402680748070133,0.6569266060009306,2.080428780912411,255186.14285714287,6069.0,189749.85714285713
2020-08-04,18542287,751380,11138369,265304.0,7171.0,223657.0,1.4515743654190627,0.9635734047827962,2.0491333165730805,255388.57142857142,6102.285714285715,197349.7142857143
2020-08-05,18817443,758757,11360064,275156.0,7377.0,221695.0,1.4839377688415674,0.9817934999600734,1.9903721990176477,256091.7142857143,6209.285714285715,200079.57142857142
2020-08-06,19104145,765604,11548871,286702.0,6847.0,188807.0,1.5235970158113405,0.9023969465850068,1.6620240871882412,256794.7142857143,6219.285714285715,196549.2857142857
2020-08-07,19386579,772357,11740917,282434.0,6753.0,192046.0,1.478391207771926,0.8820486831312271,1.6628984772624096,256076.42857142858,6239.714285714285,195469.2857142857
2020-08-08,19651806,778381,11941161,265227.0,6024.0,200244.0,1.3680959389482796,0.779950204374402,1.705522660623527,258784.42857142858,6245.142857142857,198231.14285714287
2020-08-09,19884801,783575,12119939,232995.0,5194.0,178778.0,1.1856162227532674,0.6672824747777759,1.4971576046918722,259125.0,6317.571428571428,203953.14285714287
2020-08-10,20118013,788952,12284150,233212.0,5377.0,164211.0,1.172815357820277,0.6862138276489169,1.3548830567546586,263004.28571428574,6391.857142857143,195634.0
2020-08-11,20383576,795567,12589218,265563.0,6615.0,305068.0,1.3200259886500718,0.8384540504365285,2.483427831799514,263041.28571428574,6312.428571428572,207264.14285714287
2020-08-12,20658646,802540,12829863,275070.0,6973.0,240645.0,1.349468807632184,0.8764818048008527,1.9115166644981443,263029.0,6254.714285714285,209971.2857142857
2020-08-13,20948740,809327,12993779,290094.0,6787.0,163916.0,1.4042256205948833,0.8456899344580956,1.2776130189387056,263513.5714285714,6246.142857142857,206415.42857142858
2020-08-14,21255813,815894,13277021,307073.0,6567.0,283242.0,1.465830403165059,0.8114149163440736,2.179827746800988,267033.4285714286,6219.571428571428,219443.42857142858
2020-08-15,21504839,821948,13445625,249026.0,6054.0,168604.0,1.1715665733416079,0.7420081530198775,1.26989329910678,264719.0,6223.857142857143,214923.42857142858
2020-08-16,21714880,826748,13678579,210041.0,4800.0,232954.0,0.976715054690714,0.5839785485213176,1.7325635662157766,261439.85714285713,6167.571428571428,222662.85714285713
2020-08-17,21927762,831371,13889591,212882.0,4623.0,211012.0,0.9803508009254484,0.5591788549836225,1.542645621303207,258535.57142857142,6059.857142857143,229348.7142857143
2020-08-18,22187166,838427,14117186,259404.0,7056.0,227595.0,1.182993503851419,0.8487185624709065,1.638601165433885,257655.7142857143,6122.857142857143,218281.14285714287
2020-08-19,22464640,844850,14335183,277474.0,6423.0,217997.0,1.2506058682753805,0.7660774283270935,1.5441958475293873,257999.14285714287,6044.285714285715,215045.7142857143
2020-08-20,22736119,851277,14542973,271479.0,6427.0,207790.0,1.208472515028062,0.7607267562289164,1.4495106201295094,255339.85714285713,5992.857142857143,221313.42857142858
2020-08-21,22998072,857049,14711467,261953.0,5772.0,168494.0,1.1521447437885068,0.678040167888948,1.1585939133628316,248894.14285714287,5879.285714285715,204920.85714285713
2020-08-22,23261601,862838,14921384,263529.0,5789.0,209917.0,1.145874315029538,0.6754572959072351,1.4268937285452226,250966.0,5841.428571428572,210822.7142857143
2020-08-23,23464360,867145,15137915,202759.0,4307.0,216531.0,0.8716467967961449,0.4991667033672601,1.4511455505735928,249925.7142857143,5771.0,208476.57142857142
2020-08-24,23692460,872002,15337336,228100.0,4857.0,199421.0,0.9721125997044028,0.5601139371154766,1.3173610764758557,252099.7142857143,5804.428571428572,206820.7142857143
2020-08-25,23937668,878565,15568885,245208.0,6563.0,231549.0,1.0349621778405451,0.7526358884497972,1.5097080744661264,250071.7142857143,5734.0,207385.57142857142
2020-08-26,24219359,885102,15794619,281691.0,6537.0,225734.0,1.176768764609819,0.7440542247870106,1.4499047298505963,250674.14285714287,5750.285714285715,208490.85714285713
2020-08-27,24506622,891317,16001856,287263.0,6215.0,207237.0,1.1860883683998407,0.7021789579054165,1.3120734346298573,252929.0,5720.0,208411.85714285713
2020-08-28,24790561,897142,16200974,283939.0,5825.0,199118.0,1.158621535028369,0.6535273084660115,1.2443431561938814,256069.85714285713,5727.571428571428,212786.7142857143
2020-08-29,25051295,902930,16412387,260734.0,5788.0,211413.0,1.0517470742190949,0.6451598520635529,1.3049400610111466,255670.57142857142,5727.428571428572,213000.42857142858
2020-08-30,25271033,907204,16622627,219738.0,4274.0,210240.0,0.877152258994994,0.4733478785730898,1.280983686285243,258096.14285714287,5722.714285714285,212101.7142857143
2020-08-31,25535340,911637,16823417,264307.0,4433.0,200790.0,1.045889180707413,0.4886442299637127,1.2079318148689735,263268.5714285714,5662.142857142857,212297.2857142857
2020-09-01,25802224,918238,17081379,266884.0,6601.0,257962.0,1.0451554590618335,0.7240820633651333,1.5333508050118474,266365.14285714284,5667.571428571428,216070.57142857142
2020-09-02,26084114,924555,17300616,281890.0,6317.0,219237.0,1.0925027237962122,0.687948004765649,1.2834853673113864,266393.5714285714,5636.142857142857,215142.42857142858
2020-09-03,26369544,930655,17521985,285430.0,6100.0,221369.0,1.0942675683751422,0.6597768656272477,1.2795440347326361,266131.71428571426,5619.714285714285,217161.2857142857
2020-09-04,26671276,936495,17735486,301732.0,5840.0,213501.0,1.144244284239424,0.6275150297371206,1.2184749615982435,268673.5714285714,5621.857142857143,219216.0
2020-09-05,26944997,941588,17936474,273721.0,5093.0,200988.0,1.0262763581314969,0.543836325874671,1.1332534107043923,270528.85714285716,5522.571428571428,217726.7142857143
2020-09-06,27173995,945723,18148265,228998.0,4135.0,211791.0,0.8498720560258367,0.43915173090566145,1.180783915500895,271851.71428571426,5502.714285714285,217948.2857142857
2020-09-07,27391278,955346,18345813,217283.0,9623.0,197548.0,0.7995990284093303,1.0175283883335817,1.0885227871645031,265134.0,6244.142857142857,217485.14285714287
2020-09-08,27637790,960469,18547610,246512.0,5123.0,201797.0,0.8999653101253619,0.5362455068634819,1.0999621548524452,262223.71428571426,6033.0,209461.57142857142
2020-09-09,27923100,966734,18787877,285310.0,6265.0,240267.0,1.0323184306704698,0.6522854980223204,1.295406793651581,262712.28571428574,6025.571428571428,212465.85714285713
2020-09-10,28227493,972736,19004538,304393.0,6002.0,216661.0,1.0901117712574893,0.6208533060800593,1.1531957549008864,265421.28571428574,6011.571428571428,211793.2857142857
2020-09-11,28543855,978735,19228208,316362.0,5999.0,223670.0,1.1207584038724232,0.6167140930324363,1.1769294260139342,267511.28571428574,6034.285714285715,213246.0
2020-09-12,28832580,983793,19451142,288725.0,5058.0,222934.0,1.0115136865710674,0.5167895293414458,1.1594112150232616,269654.71428571426,6029.285714285715,216381.14285714287
2020-09-13,29081415,987756,19638990,248835.0,3963.0,187848.0,0.8630341093304865,0.4028286438305619,0.9657427826088565,272488.5714285714,6004.714285714285,212960.7142857143
2020-09-14,29348555,992363,19867489,267140.0,4607.0,228499.0,0.9185935416141202,0.4664107330150361,1.1634966971315734,279611.0,5288.142857142857,217382.2857142857
2020-09-15,29629107,998925,20093776,280552.0,6562.0,226287.0,0.9559312204638355,0.6612499659902676,1.1389813780694682,284473.85714285716,5493.714285714285,220880.85714285713
2020-09-16,29934059,1004793,20323253,304952.0,5868.0,229477.0,1.029231154351024,0.5874314888505143,1.1420302485705027,287279.85714285716,5437.0,219339.42857142858
2020-09-17,30249632,1010441,20543464,315573.0,5648.0,220211.0,1.0542272265849413,0.5621058267722805,1.083542088463889,288877.0,5386.428571428572,219846.57142857142
2020-09-18,30576278,1016293,20794613,326646.0,5852.0,251149.0,1.0798346241038568,0.5791530628705684,1.2225250814565645,290346.14285714284,5365.428571428572,223772.14285714287
2020-09-19,30869397,1021566,21031598,293119.0,5273.0,236985.0,0.9586484005672633,0.5188464350339912,1.1396461189251275,290973.85714285716,5396.142857142857,225779.42857142858
2020-09-20,31124526,1025548,21268675,255129.0,3982.0,237077.0,0.826478729079159,0.3897937088744144,1.1272419718178333,291873.0,5398.857142857143,232812.14285714287
2020-09-21,31384435,1029976,21514153,259909.0,4428.0,245478.0,0.8350617130683371,0.43176916146294464,1.1541762709712757,290840.0,5373.285714285715,235237.7142857143
2020-09-22,31668754,1036127,21733546,284319.0,6151.0,219393.0,0.9059235891931781,0.5971983813215065,1.0197612706389139,291378.14285714284,5314.571428571428,234252.85714285713
2020-09-23,31980407,1042678,21996959,311653.0,6551.0,263413.0,0.9841025005278072,0.6322584007558919,1.2120111462712988,292335.4285714286,5412.142857142857,239100.85714285713
2020-09-24,32301360,1048346,22252629,320953.0,5668.0,255670.0,1.003592605935253,0.5436002294092712,1.1622970247841986,293104.0,5415.0,244166.42857142858
2020-09-25,32631974,1054363,22491837,330614.0,6017.0,239208.0,1.0235296594322965,0.5739517296770341,1.0749651198516812,293670.85714285716,5438.571428571428,242460.57142857142
2020-09-26,32918085,1059795,22753980,286111.0,5432.0,262143.0,0.876781159484866,0.5151925854757802,1.16550284443196,292669.71428571426,5461.285714285715,246054.57142857142
2020-09-27,33165079,1063680,22967859,246994.0,3885.0,213879.0,0.750329188347378,0.36658032921461225,0.9399630306434302,291507.5714285714,5447.428571428572,242740.57142857142
2020-09-28,33426328,1067794,23190401,261249.0,4114.0,222542.0,0.7877231349275544,0.38677045728038506,0.9689279266299919,291699.0,5402.571428571428,239464.0
2020-09-29,33709128,1073842,23431685,282800.0,6048.0,241284.0,0.8460396846461866,0.5664013845367177,1.040447726626202,291482.0,5387.857142857143,242591.2857142857
2020-09-30,34033675,1080268,23679903,324547.0,6426.0,248218.0,0.9627866968258567,0.598412056894776,1.0593262925820315,293324.0,5370.0,240420.57142857142
2020-10-01,34352787,1089162,23901445,319112.0,8894.0,221542.0,0.9376360325471758,0.8233142146208162,0.935569710737413,293061.0,5830.857142857143,235545.14285714287
2020-10-02,34682292,1094892,24073730,329505.0,5730.0,172285.0,0.959179818510795,0.5260925371983232,0.7208141599807041,292902.5714285714,5789.857142857143,225984.7142857143
2020-10-03,34979647,1099676,24329331,297355.0,4784.0,255601.0,0.8573683653894616,0.43693807243088817,1.0617424055183804,294508.85714285716,5697.285714285715,225050.14285714287
2020-10-04,35240179,1103717,24551490,260532.0,4041.0,222159.0,0.7448102606638655,0.367471873533659,0.9131323832948797,296442.85714285716,5719.571428571428,226233.0
2020-10-05,35551524,1110806,24788958,311345.0,7089.0,237468.0,0.8834943772561428,0.6422842087237942,0.9672243924910463,303599.4285714286,6144.571428571428,228365.2857142857
2020-10-06,35867647,1116668,25021584,316123.0,5862.0,232626.0,0.8891967612977716,0.5277249132611815,0.93842589107618,308359.85714285716,6118.0,227128.42857142858
2020-10-07,36216841,1122589,25276775,349194.0,5921.0,255191.0,0.973562609222735,0.5302381728499428,1.0198834734044016,311880.85714285716,6045.857142857143,228124.57142857142
2020-10-08,36576162,1128972,25496281,359321.0,6383.0,219506.0,0.9921378841406958,0.5685963429180225,0.8684098347198169,317625.0,5687.142857142857,227833.7142857143
2020-10-09,36936565,1135152,25703071,360403.0,6180.0,206790.0,0.9853494196575354,0.5474006441258065,0.8110594639273075,322039.0,5751.428571428572,232763.0
2020-10-10,37292089,1140057,25898476,355524.0,4905.0,195405.0,0.9625258872881114,0.43210072307497144,0.760239895069348,330348.85714285716,5768.714285714285,224163.57142857142
2020-10-11,37581583,1144252,26121116,289494.0,4195.0,222640.0,0.7762879682068763,0.367964057937454,0.8596644837325563,334486.28571428574,5790.714285714285,224232.2857142857
2020-10-12,37871608,1148379,26321235,290025.0,4127.0,200119.0,0.77172108476644,0.36067229945851087,0.7661196405237816,331440.5714285714,5367.571428571428,218896.7142857143
2020-10-13,38190980,1153728,26513680,319372.0,5349.0,192445.0,0.8433019268682757,0.46578699192513967,0.7311397052607904,331904.71428571426,5294.285714285715,213156.57142857142
2020-10-14,38571764,1159891,26725965,380784.0,6163.0,212285.0,0.9970521835260577,0.5341813668386309,0.8006621487473636,336417.5714285714,5328.857142857143,207027.14285714287
2020-10-15,38978760,1166100,26933292,406996.0,6209.0,207327.0,1.0551656387817783,0.5353089212693262,0.7757512217051845,343228.28571428574,5304.0,205287.2857142857
2020-10-16,39389280,1172313,27136306,410520.0,6213.0,203014.0,1.0531889675300086,0.5328016465140211,0.7537660082547651,350387.85714285716,5308.714285714285,204747.85714285713
2020-10-17,39761413,1178040,27334589,372133.0,5727.0,198283.0,0.9447570506493138,0.4885214102377095,0.7306926742350267,352760.5714285714,5426.142857142857,205159.0
2020-10-18,40092656,1181999,27536100,331243.0,3959.0,201511.0,0.8330765307560877,0.33606668703948933,0.7372014995359908,358724.71428571426,5392.428571428572,202140.57142857142
2020-10-19,40467606,1186841,27738631,374950.0,4842.0,202531.0,0.9352086826076078,0.4096450166201494,0.7355108384992791,370856.85714285716,5494.571428571428,202485.14285714287
2020-10-20,40856480,1193465,27950078,388874.0,6624.0,211447.0,0.9609513347540252,0.5581202536818327,0.7622834739032363,380785.71428571426,5676.714285714285,205199.7142857143
2020-10-21,41296091,1200368,28161300,439611.0,6903.0,211222.0,1.0759884356165779,0.5783998692881651,0.7557116656347077,389189.5714285714,5782.428571428572,205047.85714285713
2020-10-22,41778168,1206346,28388093,482077.0,5978.0,226793.0,1.1673671486243093,0.49801394239100005,0.8053356911790294,399915.4285714286,5749.428571428572,207828.7142857143
2020-10-23,42272069,1213450,28594827,493901.0,7104.0,206734.0,1.1821987981856936,0.5888857757227197,0.7282419428455444,411827.0,5876.714285714285,208360.14285714287
2020-10-24,42728414,1219368,28806408,456345.0,5918.0,211581.0,1.0795426171356788,0.48770035848201404,0.7399275400407214,423857.28571428574,5904.0,210259.85714285713
2020-10-25,43087247,1223733,29003666,358833.0,4365.0,197258.0,0.8397994833133755,0.35797232664790285,0.6847712495080956,427798.71428571426,5962.0,209652.2857142857
2020-10-26,43570291,1229572,29242801,483044.0,5839.0,239135.0,1.121083461192125,0.4771465671024644,0.8244992202020254,443240.71428571426,6104.428571428572,214881.42857142858
2020-10-27,44038754,1236958,29832506,468463.0,7386.0,589705.0,1.075189054853914,0.6006968278392807,2.01658179050632,454610.5714285714,6213.285714285715,268918.28571428574
2020-10-28,44560523,1244133,30098468,521769.0,7175.0,265962.0,1.1847951011511362,0.5800520308692777,0.8915174608529367,466347.4285714286,6252.142857142857,276738.28571428574
2020-10-29,45111898,1251370,30345219,551375.0,7237.0,246751.0,1.2373620480172551,0.5816902212223292,0.8198124901240821,476247.14285714284,6432.0,279589.4285714286
2020-10-30,45683640,1259145,30600993,571742.0,7775.0,255774.0,1.2673862669223095,0.6213190343383652,0.8428807187056386,487367.28571428574,6527.857142857143,286595.14285714284
2020-10-31,46155745,1265816,30845322,472105.0,6671.0,244329.0,1.0334224680870439,0.5298039542705566,0.7984348743192746,489618.71428571426,6635.428571428572,291273.4285714286
2020-11-01,46594934,1271172,31103269,439189.0,5356.0,257947.0,0.9515370188478163,0.4231262679567962,0.8362597090087113,501098.14285714284,6777.0,299943.28571428574
2020-11-02,47143303,1277629,31383406,548369.0,6457.0,280137.0,1.1768854528262664,0.5079564370517916,0.9006673864409558,510430.28571428574,6865.285714285715,305800.71428571426
2020-11-03,47708817,1287201,31634979,565514.0,9572.0,251573.0,1.199563806549575,0.7492002764495796,0.8016115268049618,524294.7142857143,7177.571428571428,257496.14285714287
2020-11-04,48200961,1297094,31914298,492144.0,9893.0,279319.0,1.0315577516835095,0.7685668361040738,0.882943529060032,520062.5714285714,7565.857142857143,259404.2857142857
2020-11-05,48820295,1305834,32217953,619334.0,8740.0,303655.0,1.2848996931824659,0.6738139255905894,0.951470090302472,529771.0,7780.571428571428,267533.4285714286
2020-11-06,49443478,1314990,32506314,623183.0,9156.0,288361.0,1.2764834788482944,0.7011610970460258,0.8950320338477122,537119.7142857143,7977.857142857143,272188.71428571426
2020-11-07,50042669,1322776,32805330,599191.0,7786.0,299016.0,1.2118706535976294,0.5920957573821853,0.9198705211547518,555274.8571428572,8137.142857142857,280001.14285714284
2020-11-08,50533518,1329177,33058570,490849.0,6401.0,253240.0,0.9808609528800312,0.4839065722389883,0.7719477292257081,562654.8571428572,8286.42857142857,279328.71428571426
2020-11-09,51043324,1336758,33315623,509806.0,7581.0,257053.0,1.0088472367983563,0.5703529326793948,0.777568418718656,557145.8571428572,8447.0,276031.0
2020-11-10,51614069,1346533,33572983,570745.0,9775.0,257360.0,1.1181579788965155,0.731246792613173,0.7724904318913682,557893.1428571428,8476.0,276857.71428571426
2020-11-11,52238734,1356950,33953207,624665.0,10417.0,380224.0,1.2102611014837834,0.7736163911318921,1.1325296891253305,576824.7142857143,8550.857142857143,291272.71428571426
2020-11-12,52878929,1366665,34179446,640195.0,9715.0,226239.0,1.2255178312705663,0.7159438446516084,0.6663258642990632,579804.8571428572,8690.142857142857,280213.28571428574
2020-11-13,53539863,1376562,34481578,660934.0,9897.0,302132.0,1.249900503847194,0.7241716148434327,0.8839581542661633,585197.8571428572,8796.0,282180.5714285714
2020-11-14,54126889,1385731,34759397,587026.0,9169.0,277819.0,1.0964279083045096,0.6660796971004576,0.8057026856485513,583460.0,8993.57142857143,279152.4285714286
2020-11-15,54617117,1392659,34990157,490228.0,6928.0,230760.0,0.905701415797239,0.4999527325288963,0.6638780298749142,583371.2857142857,9068.857142857143,275941.0
2020-11-16,55142751,1400713,35380887,525634.0,8054.0,390730.0,0.9623979237131831,0.5783181669023071,1.1166854724315756,585632.4285714285,9136.42857142857,295037.71428571426
2020-11-17,55745063,1411682,35814478,602312.0,10969.0,433591.0,1.0922777501615761,0.7831011777573279,1.2254949967760842,590142.0,9307.0,320213.5714285714
2020-11-18,56367328,1423148,36177588,622265.0,11466.0,363110.0,1.1162692559877456,0.8122225827063034,1.013863722933502,589799.1428571428,9456.857142857143,317768.71428571426
2020-11-19,57021314,1434288,36551887,653986.0,11140.0,374299.0,1.160221751153434,0.7827717145370685,1.0346156852690125,591769.2857142857,9660.42857142857,338920.14285714284
2020-11-20,57695345,1446066,36907311,674031.0,11778.0,355424.0,1.1820685156431154,0.8211739901609718,0.9723820824900231,593640.2857142857,9929.142857142857,346533.28571428574
2020-11-21,58287916,1455371,37246581,592571.0,9305.0,339270.0,1.027068994907648,0.6434699384398775,0.9192487634766998,594432.4285714285,9948.57142857143,355312.0
2020-11-22,58785996,1463040,37520305,498080.0,7669.0,273724.0,0.8545167406568456,0.5269446759623492,0.734896982893544,595554.1428571428,10054.42857142857,361449.71428571426
2020-11-23,59320006,1471765,37931518,534010.0,8725.0,411213.0,0.9083966188137733,0.5963610017497812,1.0959745663048315,596750.7142857143,10150.285714285714,364375.85714285716
2020-11-24,59910792,1484276,38303697,590786.0,12511.0,372179.0,0.9959304454554505,0.8500677757658321,0.9811866743640473,595104.1428571428,10370.57142857143,355602.71428571426
2020-11-25,60527871,1496269,38741107,617079.0,11993.0,437410.0,1.029996398645506,0.8080033632558905,1.141952433468759,594363.2857142857,10445.857142857143,366217.0
2020-11-26,61117132,1507211,39107983,589261.0,10942.0,366876.0,0.9735366373616544,0.7312856177599082,0.9469941062861214,585116.8571428572,10417.57142857143,365156.5714285714
2020-11-27,61812474,1518732,39489609,695342.0,11521.0,381626.0,1.1377202712980707,0.764391979623291,0.9758263421562805,588161.2857142857,10380.857142857143,368899.71428571426
2020-11-28,62420041,1528249,39849315,607567.0,9517.0,359706.0,0.982919725879278,0.6266411717142986,0.9108877223879325,590303.5714285715,10411.142857142857,371819.14285714284
2020-11-29,62915662,1535902,40167598,495621.0,7653.0,318283.0,0.7940094111761318,0.5007691809384466,0.7987163643841808,589952.2857142857,10408.857142857143,378184.71428571426
2020-11-30,63422239,1544981,40569854,506577.0,9079.0,402256.0,0.8051683537876467,0.591118443754875,1.0014439997134008,586033.2857142857,10459.42857142857,376905.14285714284
2020-12-01,64037142,1557368,41046058,614903.0,12387.0,476204.0,0.9695384611066791,0.8017574326156762,1.1737878080606354,589478.5714285715,10441.714285714286,391765.85714285716
2020-12-02,64677389,1569854,41508984,640247.0,12486.0,462926.0,0.9998057065070143,0.8017372900945698,1.127820849446736,592788.2857142857,10512.142857142857,395411.0
2020-12-03,65367986,1582561,41935968,690597.0,12707.0,426984.0,1.0677564612263493,0.8094383299338666,1.0286544233412218,607264.8571428572,10764.285714285714,403997.85714285716
2020-12-04,66064345,1594992,42426585,696359.0,12431.0,490617.0,1.0652905842930513,0.7854989475919095,1.169919339885036,607410.1428571428,10894.285714285714,419568.0
2020-12-05,66706697,1605596,42862533,642352.0,10604.0,435948.0,0.9723126748626661,0.6648309207820479,1.0275349760061998,612379.4285714285,11049.57142857143,430459.71428571426
2020-12-06,67250638,1613691,43178577,543941.0,8095.0,316044.0,0.815421875857532,0.5041741509072021,0.7373432643376443,619282.2857142857,11112.714285714286,430139.85714285716
2020-12-07,67785484,1622523,43591716,534846.0,8832.0,413139.0,0.7953024921488477,0.547316679587356,0.9568147648774993,623320.7142857143,11077.42857142857,431694.5714285714
2020-12-08,68416150,1634560,44032487,630666.0,12037.0,440771.0,0.9303850364187117,0.7418692986170303,1.0111347761579288,625572.5714285715,11027.42857142857,426632.71428571426
2020-12-09,69081500,1647129,44458967,665350.0,12569.0,426480.0,0.972504299058044,0.7689531127642913,0.9685576015726752,629158.7142857143,11039.285714285714,421426.14285714284
2020-12-10,70576907,1659547,44950193,1495407.0,12418.0,491226.0,2.1646996663361393,0.7539178777132817,1.104897466466101,744131.5714285715,10998.0,430603.5714285714
2020-12-11,71282658,1672729,45428333,705751.0,13182.0,478140.0,0.999974396724413,0.7943131469009314,1.063710671943055,745473.2857142857,11105.285714285714,428821.14285714284
2020-12-12,71931348,1683558,46933276,648690.0,10829.0,1504943.0,0.9100249881254429,0.6473852010696293,3.312784996975346,746378.7142857143,11137.42857142857,581534.7142857143
2020-12-13,72470142,1691787,47328395,538794.0,8229.0,395119.0,0.7490392088856725,0.4887862491223943,0.8418738977436819,745643.4285714285,11156.57142857143,592831.1428571428
2020-12-14,73021298,1700981,41338398,551156.0,9194.0,-5989997.0,0.7605283842275347,0.5434490275667091,-12.656243677817514,747973.4285714285,11208.285714285714,-321902.5714285714
2020-12-15,73669919,1714204,41696562,648621.0,13223.0,358164.0,0.8882627641047959,0.7773749383444025,0.8664196420964354,750538.4285714285,11377.714285714286,-333703.5714285714
2020-12-16,74387461,1728111,42058782,717542.0,13907.0,362220.0,0.9739959127686838,0.8112803376960968,0.8687047147915936,757994.4285714285,11568.857142857143,-342883.5714285714
2020-12-17,75126063,1741277,42434191,738602.0,13166.0,375409.0,0.9929119640203878,0.7618723565789467,0.8925817205072653,649879.4285714285,11675.714285714286,-359428.85714285716
2020-12-18,75847501,1754342,42751919,721438.0,13065.0,317728.0,0.9603032172736111,0.750311409385181,0.7487547011323958,652120.4285714285,11659.0,-382344.85714285716
2020-12-19,76483006,1765600,43103505,635505.0,11258.0,351586.0,0.8378720348347403,0.6417220815553638,0.8223864757977296,650236.8571428572,11720.285714285714,-547110.1428571428
2020-12-20,77030307,1773979,43380334,547301.0,8379.0,276829.0,0.7155851065791008,0.47456955142727686,0.6422424348089557,651452.1428571428,11741.714285714286,-564008.7142857143
2020-12-21,77576529,1783464,43723554,546222.0,9485.0,343220.0,0.7091001208134871,0.5346737475471807,0.7911880069895266,650747.2857142857,11783.285714285714,340736.5714285714
2020-12-22,78227986,1797308,44086739,651457.0,13844.0,363185.0,0.8397604383666095,0.7762421893573406,0.8306392476695741,651152.4285714285,11872.0,341453.85714285716
2020-12-23,78910081,1811049,44410879,682095.0,13741.0,324140.0,0.8719322008366673,0.7645322894017051,0.7352324244258573,646088.5714285715,11848.285714285714,336013.85714285716
2020-12-24,79603472,1823258,44725551,693391.0,12209.0,314672.0,0.8787102879795549,0.6741396836860847,0.708547110720326,639629.8571428572,11711.57142857143,327337.14285714284
2020-12-25,80096696,1831882,45017157,493224.0,8624.0,291606.0,0.6196011148860442,0.472999432883333,0.6519897317754677,607027.8571428572,11077.142857142857,323605.4285714286
2020-12-26,80629340,1840235,45425321,532644.0,8353.0,408164.0,0.665001213033806,0.4559791514955658,0.9066854221824803,592333.4285714285,10662.142857142857,331688.0
2020-12-27,81042534,1848389,45717709,413194.0,8154.0,292388.0,0.5124610966677887,0.44309558290109685,0.6436674382554171,573175.2857142857,10630.0,333910.71428571426
2020-12-28,81541719,1857935,46016135,499185.0,9546.0,298426.0,0.6159543333134179,0.5164497300081313,0.6527579936256211,566455.7142857143,10638.714285714286,327511.5714285714
2020-12-29,82213594,1872872,46369230,671875.0,14937.0,353095.0,0.8239647241187054,0.8039570813833639,0.767328677212895,569372.5714285715,10794.857142857143,326070.14285714284
2020-12-30,82938894,1888314,46757475,725300.0,15442.0,388245.0,0.8822141992722031,0.8245090961902362,0.8372901598754173,575544.7142857143,11037.857142857143,335228.0
2020-12-31,83778622,1901777,47055807,839728.0,13463.0,298332.0,1.012465876383642,0.7129640515295655,0.63804129714019,596450.0,11217.0,332893.71428571426
2021-01-01,84342314,1911418,47359111,563692.0,9641.0,303304.0,0.6728351297064781,0.5069469238506933,0.6445623172502387,606516.8571428572,11362.285714285714,334564.85714285716
2021-01-02,84946690,1920880,47614296,604376.0,9462.0,255185.0,0.7165750752344784,0.49502515933197244,0.5388297934900003,616764.2857142857,11520.714285714286,312710.71428571426
2021-01-03,85467020,1928820,47882778,520330.0,7940.0,268482.0,0.6125371100392493,0.413352213568781,0.5638684650509166,632069.4285714285,11490.142857142857,309295.5714285714
2021-01-04,86024461,1938770,48173186,557441.0,9950.0,290408.0,0.6522293628583283,0.5158594373762196,0.6064978101312334,640391.7142857143,11547.857142857143,308150.14285714284
2021-01-05,86765351,1954189,48488547,740890.0,15419.0,315361.0,0.8612550330306633,0.7952980497944573,0.6546401145234613,650251.0,11616.714285714286,302759.5714285714
2021-01-06,87556264,1969110,48801672,790913.0,14921.0,313125.0,0.9115539681272078,0.763539248250809,0.6457710518733424,659624.2857142857,11542.285714285714,292028.14285714284
2021-01-07,88426222,1984073,49125603,869958.0,14963.0,323931.0,0.9935988132156941,0.759886446160956,0.6637702904933257,663942.8571428572,11756.57142857143,295685.14285714284
2021-01-08,89261637,1999363,49422866,835415.0,15290.0,297263.0,0.9447593497774902,0.7706369674906115,0.605108094042123,702760.4285714285,12563.57142857143,294822.14285714284
2021-01-09,90017904,2012679,49753111,756267.0,13316.0,330245.0,0.8472475135090789,0.6660121248617684,0.6682028516921702,724459.1428571428,13114.142857142857,305545.0
2021-01-10,90619443,2022236,50023661,601539.0,9557.0,270550.0,0.6682437307138366,0.47483975338342577,0.5437850911473656,736060.4285714285,13345.142857142857,305840.4285714286
